method,n_estimators,learning_rate,num_leaves,max_depth,accuracy,macro_precision,macro_recall,macro_f1_score,training_time_seconds,prediction_time_ms_per_roi,samples_evaluated,classes_evaluated,class_labels,per_class_precision,per_class_recall,per_class_f1_score,per_class_support,confusion_matrix
LightGBM,100,0.1,31,10,0.7337332718043378,0.6314187706936909,0.5659265987657102,0.5859701433480221,1.5203971000155434,0.011455991386602535,6501,12,"['Apple', 'Avocado', 'Banana', 'Grape', 'Mango', 'Melon', 'Orange', 'Peach', 'Pear', 'Tomato', 'train', 'validation']","{'Apple': 0.8207885304659498, 'Avocado': 0.8988693467336684, 'Banana': 0.6980749746707193, 'Grape': 0.6616915422885572, 'Mango': 0.7295081967213115, 'Melon': 0.5528455284552846, 'Orange': 0.7231680236861584, 'Peach': 0.9125, 'Pear': 0.7741935483870968, 'Tomato': 0.8053855569155447, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.6876876876876877, 'Avocado': 0.925016160310278, 'Banana': 0.7596471885336273, 'Grape': 0.6794380587484036, 'Mango': 0.5085714285714286, 'Melon': 0.38202247191011235, 'Orange': 0.8400687876182287, 'Peach': 0.8390804597701149, 'Pear': 0.3037974683544304, 'Tomato': 0.8657894736842106, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.7483660130718954, 'Avocado': 0.9117553360942976, 'Banana': 0.7275607180570222, 'Grape': 0.6704473850031506, 'Mango': 0.5993265993265994, 'Melon': 0.45182724252491696, 'Orange': 0.7772474144789181, 'Peach': 0.874251497005988, 'Pear': 0.43636363636363634, 'Tomato': 0.8344958782498415, 'train': 0.0, 'validation': 0.0}","{'Apple': 333, 'Avocado': 1547, 'Banana': 907, 'Grape': 783, 'Mango': 175, 'Melon': 178, 'Orange': 1163, 'Peach': 87, 'Pear': 79, 'Tomato': 760, 'train': 0, 'validation': 489}","[[229, 9, 28, 13, 2, 4, 24, 0, 0, 19, 5, 0], [0, 1431, 18, 58, 0, 2, 21, 0, 0, 17, 0, 0], [5, 22, 689, 41, 6, 12, 80, 0, 1, 22, 29, 0], [11, 64, 44, 532, 5, 5, 69, 0, 3, 16, 34, 0], [0, 14, 16, 10, 89, 3, 25, 0, 0, 12, 6, 0], [1, 8, 34, 9, 2, 68, 30, 1, 0, 11, 14, 0], [12, 15, 37, 36, 9, 17, 977, 4, 1, 38, 17, 0], [1, 0, 3, 0, 0, 0, 6, 73, 0, 3, 1, 0], [2, 1, 26, 6, 1, 2, 7, 1, 24, 1, 8, 0], [7, 14, 13, 21, 5, 5, 31, 1, 1, 658, 4, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [11, 14, 79, 78, 3, 5, 81, 0, 1, 20, 197, 0]]"
LightGBM,100,0.1,31,-1,0.7355791416705122,0.630395788690858,0.5673049911692044,0.5879223394315778,1.4311981000064407,0.009036040609705906,6501,12,"['Apple', 'Avocado', 'Banana', 'Grape', 'Mango', 'Melon', 'Orange', 'Peach', 'Pear', 'Tomato', 'train', 'validation']","{'Apple': 0.8098591549295775, 'Avocado': 0.9030837004405287, 'Banana': 0.7024291497975709, 'Grape': 0.6487148102815178, 'Mango': 0.7295081967213115, 'Melon': 0.5267175572519084, 'Orange': 0.732488822652757, 'Peach': 0.972972972972973, 'Pear': 0.7352941176470589, 'Tomato': 0.803680981595092, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.6906906906906907, 'Avocado': 0.9276018099547512, 'Banana': 0.7651598676957001, 'Grape': 0.6768837803320562, 'Mango': 0.5085714285714286, 'Melon': 0.38764044943820225, 'Orange': 0.8452278589853827, 'Peach': 0.8275862068965517, 'Pear': 0.31645569620253167, 'Tomato': 0.8618421052631579, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.7455429497568882, 'Avocado': 0.9151785714285714, 'Banana': 0.7324538258575198, 'Grape': 0.6625, 'Mango': 0.5993265993265994, 'Melon': 0.44660194174757284, 'Orange': 0.7848303393213573, 'Peach': 0.8944099378881988, 'Pear': 0.4424778761061947, 'Tomato': 0.8317460317460318, 'train': 0.0, 'validation': 0.0}","{'Apple': 333, 'Avocado': 1547, 'Banana': 907, 'Grape': 783, 'Mango': 175, 'Melon': 178, 'Orange': 1163, 'Peach': 87, 'Pear': 79, 'Tomato': 760, 'train': 0, 'validation': 489}","[[230, 11, 24, 13, 0, 5, 25, 0, 0, 21, 4, 0], [1, 1435, 16, 56, 1, 3, 20, 0, 0, 13, 2, 0], [7, 19, 694, 46, 7, 11, 72, 0, 2, 21, 28, 0], [10, 66, 50, 530, 5, 4, 72, 0, 2, 14, 30, 0], [0, 12, 16, 12, 89, 4, 20, 0, 0, 15, 7, 0], [2, 8, 38, 12, 1, 69, 21, 0, 0, 13, 14, 0], [14, 11, 35, 40, 7, 21, 983, 1, 1, 38, 12, 0], [1, 0, 6, 0, 0, 0, 5, 72, 0, 2, 1, 0], [1, 1, 23, 8, 1, 3, 7, 1, 25, 1, 8, 0], [6, 15, 14, 17, 7, 6, 33, 0, 2, 655, 5, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [12, 11, 72, 83, 4, 5, 84, 0, 2, 22, 194, 0]]"
LightGBM,100,0.1,63,5,0.7180433779418551,0.6172297697763399,0.5423764494574432,0.5648269588014198,1.1738820000027772,0.009552207352980912,6501,12,"['Apple', 'Avocado', 'Banana', 'Grape', 'Mango', 'Melon', 'Orange', 'Peach', 'Pear', 'Tomato', 'train', 'validation']","{'Apple': 0.8134328358208955, 'Avocado': 0.8918918918918919, 'Banana': 0.6656596173212488, 'Grape': 0.6537013801756587, 'Mango': 0.7355371900826446, 'Melon': 0.5365853658536586, 'Orange': 0.6848056537102474, 'Peach': 0.9295774647887324, 'Pear': 0.6923076923076923, 'Tomato': 0.8032581453634086, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.6546546546546547, 'Avocado': 0.9172592113768584, 'Banana': 0.7287761852260198, 'Grape': 0.665389527458493, 'Mango': 0.5085714285714286, 'Melon': 0.3707865168539326, 'Orange': 0.8331900257953568, 'Peach': 0.7586206896551724, 'Pear': 0.22784810126582278, 'Tomato': 0.843421052631579, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.7254575707154742, 'Avocado': 0.904397705544933, 'Banana': 0.6957894736842105, 'Grape': 0.6594936708860759, 'Mango': 0.6013513513513513, 'Melon': 0.43853820598006643, 'Orange': 0.7517455391776571, 'Peach': 0.8354430379746836, 'Pear': 0.34285714285714286, 'Tomato': 0.8228498074454429, 'train': 0.0, 'validation': 0.0}","{'Apple': 333, 'Avocado': 1547, 'Banana': 907, 'Grape': 783, 'Mango': 175, 'Melon': 178, 'Orange': 1163, 'Peach': 87, 'Pear': 79, 'Tomato': 760, 'train': 0, 'validation': 489}","[[218, 12, 30, 14, 1, 4, 30, 0, 0, 21, 3, 0], [0, 1419, 23, 60, 0, 2, 25, 0, 0, 15, 3, 0], [9, 22, 661, 45, 6, 11, 103, 1, 1, 24, 24, 0], [11, 70, 39, 521, 6, 9, 83, 0, 4, 10, 30, 0], [0, 10, 23, 10, 89, 4, 26, 0, 0, 8, 5, 0], [4, 7, 37, 14, 0, 66, 26, 0, 0, 11, 13, 0], [7, 17, 43, 41, 8, 15, 969, 3, 1, 43, 16, 0], [1, 0, 6, 0, 0, 0, 9, 66, 0, 4, 1, 0], [1, 1, 33, 4, 1, 3, 10, 0, 18, 2, 6, 0], [5, 18, 18, 19, 4, 5, 41, 0, 0, 641, 9, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [12, 15, 80, 69, 6, 4, 93, 1, 2, 19, 188, 0]]"
LightGBM,100,0.1,63,10,0.7538840178434087,0.653297215648965,0.5829812068199366,0.6049003916384619,2.26202209998155,0.016702107368577187,6501,12,"['Apple', 'Avocado', 'Banana', 'Grape', 'Mango', 'Melon', 'Orange', 'Peach', 'Pear', 'Tomato', 'train', 'validation']","{'Apple': 0.8206896551724138, 'Avocado': 0.9138906348208674, 'Banana': 0.7269035532994924, 'Grape': 0.6829268292682927, 'Mango': 0.7619047619047619, 'Melon': 0.5185185185185185, 'Orange': 0.7579425113464447, 'Peach': 1.0, 'Pear': 0.8333333333333334, 'Tomato': 0.8234567901234567, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.7147147147147147, 'Avocado': 0.9398836457659987, 'Banana': 0.7894156560088202, 'Grape': 0.7151979565772669, 'Mango': 0.5485714285714286, 'Melon': 0.39325842696629215, 'Orange': 0.8615649183147034, 'Peach': 0.8390804597701149, 'Pear': 0.31645569620253167, 'Tomato': 0.8776315789473684, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.7640449438202247, 'Avocado': 0.9267049075844487, 'Banana': 0.7568710359408034, 'Grape': 0.6986899563318777, 'Mango': 0.6378737541528239, 'Melon': 0.4472843450479233, 'Orange': 0.8064386317907445, 'Peach': 0.9125, 'Pear': 0.45871559633027525, 'Tomato': 0.8496815286624204, 'train': 0.0, 'validation': 0.0}","{'Apple': 333, 'Avocado': 1547, 'Banana': 907, 'Grape': 783, 'Mango': 175, 'Melon': 178, 'Orange': 1163, 'Peach': 87, 'Pear': 79, 'Tomato': 760, 'train': 0, 'validation': 489}","[[238, 6, 25, 13, 1, 4, 26, 0, 0, 16, 4, 0], [0, 1454, 9, 48, 0, 2, 16, 0, 0, 15, 3, 0], [5, 15, 716, 43, 9, 16, 60, 0, 1, 16, 26, 0], [12, 57, 37, 560, 4, 6, 62, 0, 2, 15, 28, 0], [2, 12, 17, 10, 96, 2, 17, 0, 0, 12, 7, 0], [2, 9, 36, 13, 1, 70, 28, 0, 1, 10, 8, 0], [9, 13, 29, 33, 4, 17, 1002, 0, 0, 40, 16, 0], [1, 0, 4, 0, 0, 0, 5, 73, 0, 3, 1, 0], [2, 1, 29, 6, 2, 2, 6, 0, 25, 0, 6, 0], [9, 9, 11, 19, 4, 6, 33, 0, 0, 667, 2, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [10, 15, 72, 75, 5, 10, 67, 0, 1, 16, 218, 0]]"
LightGBM,100,0.1,63,-1,0.754653130287648,0.6533900959621586,0.5842635599141368,0.6071222721475813,2.4776472999947146,0.01287771111826698,6501,12,"['Apple', 'Avocado', 'Banana', 'Grape', 'Mango', 'Melon', 'Orange', 'Peach', 'Pear', 'Tomato', 'train', 'validation']","{'Apple': 0.8434163701067615, 'Avocado': 0.9118387909319899, 'Banana': 0.7355623100303952, 'Grape': 0.6902106567534076, 'Mango': 0.776, 'Melon': 0.5298507462686567, 'Orange': 0.7602118003025718, 'Peach': 0.9863013698630136, 'Pear': 0.7878787878787878, 'Tomato': 0.8194103194103194, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.7117117117117117, 'Avocado': 0.936005171299289, 'Banana': 0.8004410143329658, 'Grape': 0.7113665389527458, 'Mango': 0.5542857142857143, 'Melon': 0.398876404494382, 'Orange': 0.8641444539982803, 'Peach': 0.8275862068965517, 'Pear': 0.3291139240506329, 'Tomato': 0.8776315789473684, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.7719869706840391, 'Avocado': 0.9237639553429027, 'Banana': 0.7666314677930306, 'Grape': 0.70062893081761, 'Mango': 0.6466666666666666, 'Melon': 0.4551282051282051, 'Orange': 0.8088531187122736, 'Peach': 0.9, 'Pear': 0.4642857142857143, 'Tomato': 0.8475222363405337, 'train': 0.0, 'validation': 0.0}","{'Apple': 333, 'Avocado': 1547, 'Banana': 907, 'Grape': 783, 'Mango': 175, 'Melon': 178, 'Orange': 1163, 'Peach': 87, 'Pear': 79, 'Tomato': 760, 'train': 0, 'validation': 489}","[[237, 6, 21, 11, 0, 4, 31, 0, 0, 19, 4, 0], [0, 1448, 12, 50, 0, 1, 16, 0, 0, 17, 3, 0], [3, 18, 726, 39, 7, 15, 54, 1, 2, 20, 22, 0], [8, 61, 37, 557, 4, 8, 62, 0, 2, 15, 29, 0], [2, 9, 17, 9, 97, 4, 19, 0, 0, 12, 6, 0], [1, 7, 35, 10, 2, 71, 26, 0, 1, 10, 15, 0], [10, 14, 21, 38, 4, 16, 1005, 0, 1, 37, 17, 0], [1, 0, 5, 0, 0, 0, 5, 72, 0, 3, 1, 0], [2, 1, 28, 6, 1, 3, 8, 0, 26, 0, 4, 0], [7, 9, 10, 20, 5, 6, 34, 0, 0, 667, 2, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [10, 15, 75, 67, 5, 6, 62, 0, 1, 14, 234, 0]]"
LightGBM,200,0.03,15,5,0.6800492231964314,0.5879665645261102,0.5006892610623522,0.5249906616570849,2.1696415999904275,0.014993524073352792,6501,12,"['Apple', 'Avocado', 'Banana', 'Grape', 'Mango', 'Melon', 'Orange', 'Peach', 'Pear', 'Tomato', 'train', 'validation']","{'Apple': 0.7620967741935484, 'Avocado': 0.8543870566272558, 'Banana': 0.6165703275529865, 'Grape': 0.6155810983397191, 'Mango': 0.7142857142857143, 'Melon': 0.4661016949152542, 'Orange': 0.623237071860309, 'Peach': 0.9242424242424242, 'Pear': 0.72, 'Tomato': 0.7590966122961104, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.5675675675675675, 'Avocado': 0.8875242404654169, 'Banana': 0.7056229327453142, 'Grape': 0.6155810983397191, 'Mango': 0.4, 'Melon': 0.3089887640449438, 'Orange': 0.7979363714531384, 'Peach': 0.7011494252873564, 'Pear': 0.22784810126582278, 'Tomato': 0.7960526315789473, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.6506024096385542, 'Avocado': 0.8706404565630945, 'Banana': 0.6580976863753213, 'Grape': 0.6155810983397191, 'Mango': 0.5128205128205128, 'Melon': 0.3716216216216216, 'Orange': 0.6998491704374057, 'Peach': 0.7973856209150327, 'Pear': 0.34615384615384615, 'Tomato': 0.7771355170199101, 'train': 0.0, 'validation': 0.0}","{'Apple': 333, 'Avocado': 1547, 'Banana': 907, 'Grape': 783, 'Mango': 175, 'Melon': 178, 'Orange': 1163, 'Peach': 87, 'Pear': 79, 'Tomato': 760, 'train': 0, 'validation': 489}","[[189, 20, 36, 16, 1, 6, 35, 0, 0, 28, 2, 0], [2, 1373, 29, 77, 0, 2, 48, 0, 0, 14, 2, 0], [10, 28, 640, 40, 7, 10, 130, 1, 0, 27, 14, 0], [13, 90, 49, 482, 4, 5, 102, 0, 4, 11, 23, 0], [0, 17, 22, 11, 70, 4, 33, 0, 1, 14, 3, 0], [3, 10, 53, 13, 0, 55, 22, 0, 1, 9, 12, 0], [10, 26, 58, 45, 5, 22, 928, 4, 0, 56, 9, 0], [0, 0, 5, 0, 0, 0, 11, 61, 0, 9, 1, 0], [3, 1, 35, 6, 1, 1, 8, 0, 18, 2, 4, 0], [7, 26, 23, 16, 7, 8, 53, 0, 0, 605, 15, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [11, 16, 88, 77, 3, 5, 119, 0, 1, 22, 147, 0]]"
LightGBM,200,0.03,15,10,0.6858944777726503,0.5990409205070901,0.5086110825339061,0.5326107488790083,2.5459155999997165,0.015700599906245213,6501,12,"['Apple', 'Avocado', 'Banana', 'Grape', 'Mango', 'Melon', 'Orange', 'Peach', 'Pear', 'Tomato', 'train', 'validation']","{'Apple': 0.748062015503876, 'Avocado': 0.8524283935242839, 'Banana': 0.626204238921002, 'Grape': 0.6135802469135803, 'Mango': 0.711340206185567, 'Melon': 0.49514563106796117, 'Orange': 0.6364256480218281, 'Peach': 0.9428571428571428, 'Pear': 0.7916666666666666, 'Tomato': 0.7707808564231738, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.5795795795795796, 'Avocado': 0.8849385908209437, 'Banana': 0.7166482910694597, 'Grape': 0.6347381864623244, 'Mango': 0.3942857142857143, 'Melon': 0.28651685393258425, 'Orange': 0.8022355975924333, 'Peach': 0.7586206896551724, 'Pear': 0.24050632911392406, 'Tomato': 0.8052631578947368, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.6531302876480541, 'Avocado': 0.8683793212813193, 'Banana': 0.6683804627249358, 'Grape': 0.6239799121155053, 'Mango': 0.5073529411764706, 'Melon': 0.36298932384341637, 'Orange': 0.7097755800684671, 'Peach': 0.8407643312101911, 'Pear': 0.36893203883495146, 'Tomato': 0.7876447876447876, 'train': 0.0, 'validation': 0.0}","{'Apple': 333, 'Avocado': 1547, 'Banana': 907, 'Grape': 783, 'Mango': 175, 'Melon': 178, 'Orange': 1163, 'Peach': 87, 'Pear': 79, 'Tomato': 760, 'train': 0, 'validation': 489}","[[193, 20, 34, 17, 1, 4, 35, 0, 0, 25, 4, 0], [4, 1369, 25, 82, 0, 2, 49, 0, 0, 16, 0, 0], [11, 30, 650, 44, 3, 9, 118, 0, 1, 25, 16, 0], [12, 87, 50, 497, 5, 5, 98, 0, 0, 10, 19, 0], [0, 17, 23, 11, 69, 3, 34, 0, 1, 14, 3, 0], [2, 13, 51, 14, 0, 51, 24, 0, 1, 10, 12, 0], [10, 29, 59, 42, 6, 17, 933, 4, 0, 52, 11, 0], [0, 0, 3, 0, 0, 0, 11, 66, 0, 7, 0, 0], [6, 1, 32, 5, 1, 1, 8, 0, 19, 4, 2, 0], [8, 27, 22, 16, 8, 6, 49, 0, 0, 612, 12, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [12, 13, 89, 82, 4, 5, 107, 0, 2, 19, 156, 0]]"
LightGBM,200,0.03,15,-1,0.6846638978618674,0.6007935037433787,0.5064838383260509,0.530964310086884,2.334313300001668,0.01648567912624792,6501,12,"['Apple', 'Avocado', 'Banana', 'Grape', 'Mango', 'Melon', 'Orange', 'Peach', 'Pear', 'Tomato', 'train', 'validation']","{'Apple': 0.752, 'Avocado': 0.8527035425730267, 'Banana': 0.6241545893719807, 'Grape': 0.6094527363184079, 'Mango': 0.69, 'Melon': 0.5188679245283019, 'Orange': 0.6332882273342354, 'Peach': 0.9420289855072463, 'Pear': 0.8181818181818182, 'Tomato': 0.7688442211055276, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.5645645645645646, 'Avocado': 0.8868778280542986, 'Banana': 0.7122381477398015, 'Grape': 0.6257982120051085, 'Mango': 0.3942857142857143, 'Melon': 0.3089887640449438, 'Orange': 0.8048151332760103, 'Peach': 0.7471264367816092, 'Pear': 0.22784810126582278, 'Tomato': 0.8052631578947368, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.6449399656946827, 'Avocado': 0.8694550063371356, 'Banana': 0.6652935118434603, 'Grape': 0.6175173282923756, 'Mango': 0.5018181818181818, 'Melon': 0.3873239436619718, 'Orange': 0.7088224157516092, 'Peach': 0.8333333333333334, 'Pear': 0.3564356435643564, 'Tomato': 0.7866323907455013, 'train': 0.0, 'validation': 0.0}","{'Apple': 333, 'Avocado': 1547, 'Banana': 907, 'Grape': 783, 'Mango': 175, 'Melon': 178, 'Orange': 1163, 'Peach': 87, 'Pear': 79, 'Tomato': 760, 'train': 0, 'validation': 489}","[[188, 19, 38, 17, 2, 4, 39, 0, 0, 24, 2, 0], [4, 1372, 27, 76, 0, 3, 48, 0, 0, 17, 0, 0], [11, 30, 646, 45, 4, 8, 122, 0, 1, 24, 16, 0], [11, 87, 54, 490, 5, 4, 100, 0, 0, 11, 21, 0], [0, 17, 20, 13, 69, 3, 35, 0, 0, 15, 3, 0], [2, 13, 47, 15, 1, 55, 23, 0, 1, 9, 12, 0], [9, 30, 57, 43, 6, 17, 936, 4, 0, 52, 9, 0], [1, 0, 3, 0, 0, 0, 9, 65, 0, 9, 0, 0], [5, 1, 32, 6, 1, 1, 9, 0, 18, 3, 3, 0], [8, 27, 25, 17, 7, 6, 47, 0, 0, 612, 11, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [11, 13, 86, 82, 5, 5, 110, 0, 2, 20, 155, 0]]"
LightGBM,200,0.03,31,5,0.6978926319027842,0.6093450086726879,0.5176436273023205,0.5434839673278633,2.785590899991803,0.019663820948813915,6501,12,"['Apple', 'Avocado', 'Banana', 'Grape', 'Mango', 'Melon', 'Orange', 'Peach', 'Pear', 'Tomato', 'train', 'validation']","{'Apple': 0.804, 'Avocado': 0.8645962732919255, 'Banana': 0.6413793103448275, 'Grape': 0.6300505050505051, 'Mango': 0.6981132075471698, 'Melon': 0.5181818181818182, 'Orange': 0.6521145975443383, 'Peach': 0.9253731343283582, 'Pear': 0.8, 'Tomato': 0.7783312577833126, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.6036036036036037, 'Avocado': 0.8998060762766645, 'Banana': 0.7177508269018743, 'Grape': 0.6372924648786717, 'Mango': 0.4228571428571429, 'Melon': 0.3202247191011236, 'Orange': 0.82201203783319, 'Peach': 0.7126436781609196, 'Pear': 0.25316455696202533, 'Tomato': 0.8223684210526315, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.6895368782161235, 'Avocado': 0.8818498574596135, 'Banana': 0.6774193548387096, 'Grape': 0.6336507936507937, 'Mango': 0.5266903914590747, 'Melon': 0.3958333333333333, 'Orange': 0.7272727272727273, 'Peach': 0.8051948051948052, 'Pear': 0.38461538461538464, 'Tomato': 0.799744081893794, 'train': 0.0, 'validation': 0.0}","{'Apple': 333, 'Avocado': 1547, 'Banana': 907, 'Grape': 783, 'Mango': 175, 'Melon': 178, 'Orange': 1163, 'Peach': 87, 'Pear': 79, 'Tomato': 760, 'train': 0, 'validation': 489}","[[201, 16, 37, 16, 2, 5, 28, 0, 0, 25, 3, 0], [3, 1392, 23, 70, 0, 2, 40, 0, 0, 15, 2, 0], [8, 24, 651, 44, 8, 9, 115, 1, 1, 28, 18, 0], [8, 92, 44, 499, 5, 4, 97, 0, 2, 9, 23, 0], [0, 15, 24, 11, 74, 4, 31, 0, 0, 11, 5, 0], [4, 11, 48, 11, 0, 57, 22, 0, 1, 12, 12, 0], [8, 22, 46, 41, 6, 17, 956, 3, 1, 49, 14, 0], [0, 0, 3, 0, 0, 0, 13, 62, 0, 7, 2, 0], [2, 1, 34, 6, 1, 1, 9, 0, 20, 2, 3, 0], [6, 21, 18, 20, 6, 5, 46, 0, 0, 625, 13, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [10, 16, 87, 74, 4, 6, 109, 1, 0, 20, 162, 0]]"
LightGBM,200,0.03,31,10,0.7228118750961391,0.6404465116542452,0.5498773473632035,0.5739632517942453,3.4695359999896027,0.021824180895634256,6501,12,"['Apple', 'Avocado', 'Banana', 'Grape', 'Mango', 'Melon', 'Orange', 'Peach', 'Pear', 'Tomato', 'train', 'validation']","{'Apple': 0.8131868131868132, 'Avocado': 0.8833437305053026, 'Banana': 0.6758620689655173, 'Grape': 0.6426829268292683, 'Mango': 0.7256637168141593, 'Melon': 0.55, 'Orange': 0.7022512708787219, 'Peach': 0.9452054794520548, 'Pear': 0.9565217391304348, 'Tomato': 0.7906403940886699, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.6666666666666666, 'Avocado': 0.9153199741435035, 'Banana': 0.7563395810363837, 'Grape': 0.6730523627075351, 'Mango': 0.4685714285714286, 'Melon': 0.3707865168539326, 'Orange': 0.8314703353396389, 'Peach': 0.7931034482758621, 'Pear': 0.27848101265822783, 'Tomato': 0.8447368421052631, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.7326732673267327, 'Avocado': 0.8990476190476191, 'Banana': 0.7138397502601457, 'Grape': 0.6575171553337492, 'Mango': 0.5694444444444444, 'Melon': 0.4429530201342282, 'Orange': 0.7614173228346457, 'Peach': 0.8625, 'Pear': 0.43137254901960786, 'Tomato': 0.816793893129771, 'train': 0.0, 'validation': 0.0}","{'Apple': 333, 'Avocado': 1547, 'Banana': 907, 'Grape': 783, 'Mango': 175, 'Melon': 178, 'Orange': 1163, 'Peach': 87, 'Pear': 79, 'Tomato': 760, 'train': 0, 'validation': 489}","[[222, 13, 30, 16, 0, 2, 25, 0, 0, 20, 5, 0], [2, 1416, 20, 63, 0, 1, 28, 0, 0, 16, 1, 0], [7, 19, 686, 48, 6, 9, 88, 2, 0, 24, 18, 0], [10, 72, 45, 527, 7, 6, 76, 0, 0, 14, 26, 0], [0, 15, 19, 11, 82, 4, 23, 0, 0, 15, 6, 0], [3, 9, 41, 11, 0, 66, 21, 0, 0, 15, 12, 0], [11, 22, 41, 41, 7, 19, 967, 1, 0, 42, 12, 0], [1, 1, 2, 0, 0, 0, 6, 69, 0, 7, 1, 0], [3, 1, 29, 6, 1, 2, 7, 1, 22, 1, 6, 0], [4, 20, 19, 19, 6, 5, 40, 0, 0, 642, 5, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [10, 15, 83, 78, 4, 6, 96, 0, 1, 16, 180, 0]]"
LightGBM,200,0.03,31,-1,0.7218889401630518,0.6317930812674851,0.5484269182264094,0.5725782462725882,3.7679328999947757,0.02222270419900795,6501,12,"['Apple', 'Avocado', 'Banana', 'Grape', 'Mango', 'Melon', 'Orange', 'Peach', 'Pear', 'Tomato', 'train', 'validation']","{'Apple': 0.8074074074074075, 'Avocado': 0.8872180451127819, 'Banana': 0.6764995083579154, 'Grape': 0.645679012345679, 'Mango': 0.7433628318584071, 'Melon': 0.5384615384615384, 'Orange': 0.6944644140905823, 'Peach': 0.9444444444444444, 'Pear': 0.8518518518518519, 'Tomato': 0.7921279212792128, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.6546546546546547, 'Avocado': 0.9153199741435035, 'Banana': 0.7585446527012127, 'Grape': 0.6679438058748404, 'Mango': 0.48, 'Melon': 0.3539325842696629, 'Orange': 0.8306104901117799, 'Peach': 0.7816091954022989, 'Pear': 0.2911392405063291, 'Tomato': 0.8473684210526315, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.7230514096185738, 'Avocado': 0.9010499522748966, 'Banana': 0.7151767151767152, 'Grape': 0.6566227244193346, 'Mango': 0.5833333333333334, 'Melon': 0.4271186440677966, 'Orange': 0.7564604541895067, 'Peach': 0.8553459119496856, 'Pear': 0.4339622641509434, 'Tomato': 0.8188175460902734, 'train': 0.0, 'validation': 0.0}","{'Apple': 333, 'Avocado': 1547, 'Banana': 907, 'Grape': 783, 'Mango': 175, 'Melon': 178, 'Orange': 1163, 'Peach': 87, 'Pear': 79, 'Tomato': 760, 'train': 0, 'validation': 489}","[[218, 12, 34, 13, 0, 5, 26, 0, 0, 20, 5, 0], [2, 1416, 17, 65, 0, 1, 31, 0, 0, 14, 1, 0], [4, 21, 688, 47, 5, 10, 91, 2, 0, 22, 17, 0], [10, 73, 44, 523, 6, 4, 83, 0, 2, 13, 25, 0], [0, 14, 21, 12, 84, 3, 21, 0, 0, 15, 5, 0], [3, 9, 41, 12, 0, 63, 22, 0, 0, 15, 13, 0], [10, 19, 43, 39, 7, 19, 966, 1, 0, 47, 12, 0], [1, 0, 3, 0, 0, 0, 7, 68, 0, 7, 1, 0], [2, 1, 30, 5, 1, 1, 8, 1, 23, 1, 6, 0], [9, 17, 16, 18, 7, 4, 42, 0, 0, 644, 3, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [11, 14, 80, 76, 3, 7, 94, 0, 2, 15, 187, 0]]"
